order_id,order_date,customer_id,product_id,quantity,selling_price,discount,returned
O000434,2025-08-07,C04764,P0196,1,4743.76,0.1,No
O000435,2025-09-02,C00961,P0109,1,8309.1,0.15,No
O000436,2025-10-26,C07051,P0377,1,376.75,0.25,No
O000437,2025-04-06,C06981,P0042,1,7539.1,0.1,No
O000438,2025-10-22,C03896,P0373,3,12155.24,0.15,No
O000439,2025-07-29,C05754,P0283,2,7639.54,0.25,Yes
O000440,2025-10-16,C01150,P0327,4,10096.21,0.0,No
O000441,2025-06-10,C04960,P0063,2,5856.48,0.05,No
O000442,2025-10-06,C06109,P0068,1,20578.36,0.25,No
O000443,2025-04-25,C00021,P0052,2,637.5,0.1,No
O000444,2025-10-28,C00425,P0086,1,11196.96,0.15,No
O000445,2025-02-24,C08498,P0006,5,970.51,0.0,No
O000446,2025-07-01,C04822,P0416,3,17060.84,0.0,Yes
O000447,2025-07-11,C01518,P0467,2,17009.55,0.15,No
O000448,2025-06-01,C01485,P0307,2,13485.03,0.2,No
O000449,2025-07-11,C06573,P0321,1,327.01,0.1,No
O000450,2025-12-10,C09431,P0049,3,5963.99,0.2,No
O000451,2025-09-30,C09444,P0211,1,14052.38,0.2,No
O000452,2025-09-05,C08069,P0040,1,15323.09,0.0,No
O000453,2025-03-17,C10000,P0486,2,11074.34,0.05,No
O000454,2025-07-07,C09151,P0465,1,11969.59,0.25,No
O000455,2025-03-20,C06924,P0043,4,16292.15,0.05,No
O000456,2025-04-10,C02302,P0039,1,10176.99,0.1,No
O000457,2025-10-16,C02209,P0022,3,14726.15,0.1,No
O000458,2025-04-20,C00855,P0484,1,2479.8,0.25,No
O000459,2025-07-05,C07720,P0254,2,11799.84,0.1,No
O000460,2025-10-04,C07356,P0131,1,11768.77,0.15,No
O000461,2025-08-01,C02971,P0464,3,14301.3,0.25,No
O000462,2025-04-28,C00538,P0333,4,5521.89,0.15,No
O000463,2025-02-07,C06072,P0483,1,6653.56,0.15,No
O000464,2025-03-02,C02753,P0057,2,9286.16,0.0,No
O000465,2025-02-11,C01040,P0278,3,13287.97,0.25,No
O000466,2025-12-14,C03769,P0448,2,15523.05,0.2,Yes
O000467,2025-04-04,C03206,P0031,1,7777.47,0.2,No
O000468,2025-09-11,C08323,P0394,2,8659.15,0.05,No
O000469,2025-02-28,C02469,P0114,3,16777.43,0.25,No
O000470,2025-12-03,C07053,P0285,2,11223.2,0.25,No
O000471,2025-01-11,C01728,P0434,3,12759.44,0.25,No
O000472,2025-07-27,C01766,P0293,3,15944.22,0.0,Yes
O000473,2025-06-26,C05887,P0016,1,14533.96,0.0,No
O000474,2025-04-22,C00803,P0432,3,12911.73,0.0,No
O000475,2025-05-21,C06635,P0403,3,1635.22,0.25,No
O000476,2025-05-11,C00219,P0130,2,398.37,0.15,No
O000477,2025-02-08,C08866,P0360,2,17684.13,0.15,No
O000478,2025-10-10,C04206,P0020,3,5439.99,0.1,No
O000479,2025-05-24,C05336,P0135,2,5467.72,0.1,No
O000480,2025-10-30,C06619,P0006,2,970.51,0.25,No
O000481,2025-07-31,C08217,P0018,3,14465.72,0.25,Yes
O000482,2025-07-23,C04298,P0175,1,13593.53,0.2,No
O000483,2025-06-28,C08952,P0469,2,3816.83,0.0,No
O000484,2025-05-21,C02321,P0312,1,2980.79,0.05,No
O000485,2025-11-14,C00264,P0149,1,14501.44,0.25,No
O000486,2025-06-11,C07063,P0092,3,7934.45,0.25,No
O000487,2025-08-21,C08744,P0148,1,13777.13,0.15,No
O000488,2025-06-26,C09840,P0413,1,5144.6,0.0,No
O000489,2025-03-13,C04681,P0254,2,11799.84,0.25,No
O000490,2025-12-11,C07691,P0151,2,18487.92,0.2,No
O000491,2025-12-18,C00235,P0069,1,6711.1,0.2,No
O000492,2025-03-03,C06359,P0044,3,18218.13,0.15,No
O000493,2025-08-11,C08850,P0205,1,11143.54,0.05,No
O000494,2025-05-19,C08554,P0066,3,1662.76,0.15,No
O000495,2025-11-20,C09741,P0470,5,2731.47,0.25,No
O000496,2025-07-22,C00754,P0064,1,12910.14,0.05,No
O000497,2025-12-17,C08046,P0421,1,13100.37,0.05,No
O000498,2025-09-12,C05963,P0421,4,13100.37,0.05,No
O000499,2025-03-17,C02417,P0166,1,19944.11,0.05,No
O000500,2025-07-19,C05597,P0424,3,6838.02,0.0,No
O000501,2025-11-14,C08561,P0429,1,789.7,0.15,No
O000502,2025-02-25,C07416,P0093,1,19143.41,0.0,No
O000503,2025-11-17,C02461,P0005,1,13624.55,0.25,No
O000504,2025-02-14,C05415,P0102,1,10891.05,0.0,No
O000505,2025-07-31,C06087,P0471,1,5308.44,0.2,Yes
O000506,2025-12-06,C03768,P0148,1,13777.13,0.05,No
O000507,2025-11-06,C02025,P0004,1,15784.44,0.05,Yes
O000508,2025-05-13,C09481,P0139,3,20804.16,0.05,No
O000509,2025-12-24,C04542,P0466,2,815.86,0.0,No
O000510,2025-10-03,C00508,P0414,4,11956.0,0.15,No
O000511,2025-04-11,C04346,P0356,2,21481.5,0.25,No
O000512,2025-10-06,C07893,P0303,1,7049.83,0.1,No
O000513,2025-02-28,C02435,P0050,1,13016.35,0.2,No
O000514,2025-09-09,C01520,P0112,2,15916.71,0.2,No
O000515,2025-09-15,C08472,P0042,1,7539.1,0.0,Yes
O000516,2025-03-19,C09288,P0197,3,1509.15,0.05,Yes
O000517,2025-09-23,C05633,P0238,3,21968.88,0.15,No
O000518,2025-09-16,C05448,P0186,1,3539.94,0.1,No
O000519,2025-03-07,C05683,P0444,1,5374.53,0.25,No
O000520,2025-09-30,C08564,P0487,1,2261.0,0.25,No
O000521,2025-11-17,C08094,P0422,1,18145.59,0.1,No
O000522,2025-11-24,C03043,P0066,1,1662.76,0.1,No
O000523,2025-09-27,C07634,P0497,2,10560.36,0.05,No
O000524,2025-05-08,C05426,P0024,1,17483.52,0.1,No
O000525,2025-09-19,C08639,P0096,4,745.75,0.05,No
O000526,2025-07-23,C04293,P0226,1,9984.99,0.15,No
O000527,2025-03-07,C00726,P0273,2,5112.62,0.15,No
O000528,2025-02-10,C08202,P0229,2,18884.6,0.05,No
O000529,2025-04-17,C07744,P0161,1,8780.65,0.05,No
O000530,2025-07-04,C06391,P0285,2,11223.2,0.0,No
O000531,2025-03-07,C02233,P0203,1,16028.5,0.25,No
O000532,2025-02-12,C04843,P0365,1,15975.82,0.1,No
O000533,2025-07-18,C01996,P0008,1,19593.07,0.1,No
O000534,2025-11-02,C09681,P0404,1,2978.54,0.1,No
O000535,2025-05-19,C07559,P0160,4,1719.49,0.05,No
O000536,2025-03-04,C07846,P0050,2,13016.35,0.1,No
O000537,2025-05-22,C03982,P0455,3,14048.14,0.15,No
O000538,2025-11-12,C07081,P0432,1,12911.73,0.0,No
O000539,2025-04-16,C00749,P0383,3,11515.25,0.1,No
O000540,2025-11-04,C04941,P0308,1,762.13,0.25,No
O000541,2025-10-10,C05832,P0417,2,16005.13,0.25,No
O000542,2025-09-17,C08695,P0269,1,6021.51,0.15,No
O000543,2025-12-30,C00880,P0486,5,11074.34,0.05,No
O000544,2025-03-20,C09383,P0303,1,7049.83,0.1,No
O000545,2025-04-23,C07162,P0471,2,5308.44,0.15,No
O000546,2025-01-24,C09558,P0445,4,1758.64,0.05,No
O000547,2025-04-06,C02625,P0086,1,11196.96,0.2,No
O000548,2025-08-13,C09122,P0021,1,4977.26,0.15,No
O000549,2025-09-26,C01928,P0160,1,1719.49,0.15,No
O000550,2025-08-30,C05074,P0236,2,8593.46,0.15,No
O000551,2025-04-24,C07521,P0010,1,14649.64,0.15,No
O000552,2025-01-07,C05788,P0206,1,18224.08,0.15,No
O000553,2025-10-09,C02282,P0083,3,12215.68,0.0,No
O000554,2025-12-18,C02966,P0404,2,2978.54,0.05,No
O000555,2025-09-15,C03483,P0440,1,14082.66,0.2,No
O000556,2025-05-14,C09103,P0405,3,12684.34,0.05,No
O000557,2025-04-16,C03531,P0307,1,13485.03,0.0,No
O000558,2025-10-28,C05901,P0330,5,5761.4,0.15,No
O000559,2025-07-25,C00602,P0461,1,14739.31,0.15,No
O000560,2025-06-30,C04476,P0279,5,11875.27,0.0,No
O000561,2025-05-16,C04135,P0335,1,552.02,0.1,No
O000562,2025-10-15,C04541,P0297,1,10275.22,0.2,No
O000563,2025-02-20,C07095,P0180,1,525.95,0.1,No
O000564,2025-07-19,C00477,P0447,2,10287.3,0.15,No
O000565,2025-12-29,C01448,P0243,1,18295.52,0.2,No
O000566,2025-07-12,C03695,P0405,1,12684.34,0.2,No
O000567,2025-06-23,C06731,P0373,2,12155.24,0.1,No
O000568,2025-11-17,C09052,P0413,2,5144.6,0.2,Yes
O000569,2025-11-15,C02735,P0038,1,11122.17,0.2,No
O000570,2025-07-29,C01711,P0107,1,6236.09,0.25,No
O000571,2025-04-01,C09441,P0255,1,1699.87,0.15,No
O000572,2025-09-07,C08068,P0244,1,16004.3,0.05,No
O000573,2025-02-06,C09159,P0218,1,14742.31,0.1,No
O000574,2025-02-07,C04209,P0305,2,14699.06,0.05,No
O000575,2025-10-08,C09100,P0013,2,4418.24,0.1,No
O000576,2025-03-08,C08051,P0438,1,6412.0,0.2,No
O000577,2025-07-27,C08029,P0435,1,22624.86,0.0,No
O000578,2025-04-25,C01229,P0042,2,7539.1,0.1,No
O000579,2025-05-25,C00004,P0158,1,20555.02,0.05,No
O000580,2025-11-13,C04115,P0256,1,15939.8,0.0,No
O000581,2025-01-07,C09586,P0310,1,18951.16,0.25,No
O000582,2025-07-16,C06452,P0050,3,13016.35,0.1,No
O000583,2025-06-09,C09923,P0010,3,14649.64,0.25,No
O000584,2025-09-04,C01468,P0176,1,17886.76,0.25,Yes
O000585,2025-11-10,C06250,P0233,4,9090.5,0.15,No
O000586,2025-08-20,C03788,P0199,1,16253.01,0.0,No
O000587,2025-01-24,C06462,P0061,3,9787.76,0.05,No
O000588,2025-04-25,C07084,P0157,2,11681.05,0.0,No
O000589,2025-10-17,C06340,P0291,1,15322.65,0.05,No
O000590,2025-08-29,C05949,P0318,1,13195.76,0.25,No
O000591,2025-04-11,C07274,P0317,1,12356.6,0.15,No
O000592,2025-12-15,C01943,P0060,1,3881.09,0.25,No
O000593,2025-09-13,C07644,P0347,1,14123.0,0.05,No
O000594,2025-10-28,C06779,P0003,1,10585.98,0.1,No
O000595,2025-10-02,C09042,P0353,3,2607.46,0.25,No
O000596,2025-09-26,C01030,P0018,1,14465.72,0.2,No
O000597,2025-07-13,C05682,P0257,5,8607.1,0.15,No
O000598,2025-04-19,C09686,P0151,4,18487.92,0.05,Yes
O000599,2025-05-20,C06730,P0141,3,2035.24,0.0,No
O000600,2025-09-08,C03290,P0077,1,5450.5,0.15,No
O000601,2025-07-21,C05746,P0305,3,14699.06,0.1,No
O000602,2025-12-02,C08491,P0228,2,3753.44,0.15,No
O000603,2025-05-16,C09558,P0325,5,15942.94,0.25,No
O000604,2025-11-18,C05794,P0432,3,12911.73,0.05,No
O000605,2025-05-10,C07264,P0465,3,11969.59,0.25,No
O000606,2025-01-13,C02126,P0130,3,398.37,0.05,No
O000607,2025-11-28,C02780,P0308,1,762.13,0.25,No
O000608,2025-07-23,C08589,P0313,1,12321.09,0.05,No
O000609,2025-01-14,C04239,P0171,1,9558.07,0.1,No
O000610,2025-09-04,C00534,P0396,2,21587.05,0.1,No
O000611,2025-10-01,C03538,P0102,1,10891.05,0.15,No
O000612,2025-11-07,C03057,P0370,1,18082.34,0.15,No
O000613,2025-09-26,C04964,P0500,1,10345.0,0.1,No
O000614,2025-04-24,C00479,P0244,1,16004.3,0.0,Yes
O000615,2025-06-30,C04503,P0045,1,1076.62,0.15,No
O000616,2025-01-16,C04220,P0430,1,16347.68,0.0,No
O000617,2025-07-04,C02313,P0209,2,10967.3,0.2,No
O000618,2025-04-16,C09527,P0222,1,19725.69,0.1,Yes
O000619,2025-11-28,C07656,P0144,1,11573.74,0.25,Yes
O000620,2025-08-10,C06457,P0443,2,6365.25,0.05,No
O000621,2025-09-06,C02237,P0463,1,12336.06,0.2,No
O000622,2025-06-21,C04333,P0058,2,13301.55,0.0,No
O000623,2025-02-05,C09431,P0146,1,2161.81,0.0,No
O000624,2025-01-23,C08016,P0224,1,7866.55,0.2,No
O000625,2025-02-28,C09771,P0168,1,3607.78,0.2,No
O000626,2025-10-17,C07561,P0244,2,16004.3,0.05,No
O000627,2025-01-12,C03868,P0442,1,4715.08,0.1,No
O000628,2025-12-02,C05267,P0229,1,18884.6,0.25,Yes
O000629,2025-04-18,C08653,P0303,3,7049.83,0.0,Yes
O000630,2025-11-25,C05636,P0343,2,9080.05,0.15,No
O000631,2025-07-26,C07657,P0015,3,15325.83,0.15,No
O000632,2025-09-04,C07708,P0031,1,7777.47,0.25,No
O000633,2025-03-23,C01962,P0483,2,6653.56,0.05,No
O000634,2025-02-18,C06540,P0473,3,4233.37,0.2,No
O000635,2025-08-25,C03074,P0252,1,9761.35,0.2,No
O000636,2025-06-02,C08535,P0495,4,20517.27,0.0,No
O000637,2025-05-08,C03394,P0466,1,815.86,0.2,No
O000638,2025-12-22,C05480,P0470,2,2731.47,0.0,No
O000639,2025-01-23,C01084,P0389,2,19011.82,0.15,No
O000640,2025-01-16,C05954,P0061,3,9787.76,0.1,No
O000641,2025-08-21,C00587,P0495,2,20517.27,0.2,No
O000642,2025-09-29,C04938,P0226,2,9984.99,0.2,Yes
O000643,2025-05-11,C00175,P0117,2,2920.82,0.1,No
O000644,2025-06-18,C07092,P0477,2,3109.27,0.25,No
O000645,2025-05-15,C04769,P0450,2,3768.61,0.15,No
O000646,2025-01-06,C00947,P0315,1,5399.23,0.15,No
O000647,2025-12-06,C08292,P0126,3,18429.73,0.1,No
O000648,2025-09-10,C01356,P0220,2,2643.84,0.1,No
O000649,2025-05-17,C08235,P0425,4,17071.6,0.1,No
O000650,2025-12-04,C09025,P0288,2,3473.28,0.1,Yes
O000651,2025-01-13,C09628,P0111,1,2807.17,0.05,Yes
O000652,2025-11-17,C00552,P0237,3,13161.26,0.15,No
O000653,2025-08-05,C05608,P0080,2,17977.8,0.0,No
O000654,2025-04-16,C05925,P0082,3,11815.11,0.25,No
O000655,2025-11-03,C02136,P0311,2,2652.11,0.15,No
O000656,2025-11-04,C03588,P0011,3,4759.02,0.05,No
O000657,2025-07-24,C05870,P0436,1,2362.54,0.0,Yes
O000658,2025-11-02,C00481,P0226,2,9984.99,0.0,No
O000659,2025-01-31,C04509,P0413,3,5144.6,0.25,No
O000660,2025-03-02,C02677,P0014,1,13012.44,0.25,No
O000661,2025-10-13,C03523,P0048,5,19441.71,0.1,No
O000662,2025-04-13,C04788,P0066,1,1662.76,0.2,No
O000663,2025-12-21,C00639,P0389,3,19011.82,0.2,No
O000664,2025-09-28,C00909,P0155,3,17906.25,0.25,No
O000665,2025-01-29,C03892,P0466,4,815.86,0.1,No
O000666,2025-08-18,C04717,P0363,1,7027.25,0.2,No
O000667,2025-08-17,C07954,P0308,3,762.13,0.2,No
O000668,2025-06-18,C02464,P0139,2,20804.16,0.1,No
O000669,2025-02-13,C01720,P0192,2,19584.26,0.15,No
O000670,2025-09-21,C03077,P0392,3,1078.24,0.15,Yes
O000671,2025-07-01,C02155,P0301,3,15548.74,0.0,No
O000672,2025-07-05,C03026,P0446,1,19589.73,0.15,No
O000673,2025-09-27,C08649,P0402,2,17500.88,0.0,No
O000674,2025-01-22,C05546,P0303,1,7049.83,0.2,No
O000675,2025-11-14,C06935,P0373,1,12155.24,0.1,No
O000676,2025-07-18,C08222,P0233,1,9090.5,0.1,No
O000677,2025-10-11,C04820,P0263,1,14505.92,0.25,No
O000678,2025-01-16,C05331,P0378,2,9109.45,0.05,No
O000679,2025-12-31,C04721,P0209,1,10967.3,0.05,No
O000680,2025-07-31,C00439,P0228,2,3753.44,0.1,No
O000681,2025-12-24,C05773,P0308,3,762.13,0.05,No
O000682,2025-09-19,C05450,P0261,1,3045.08,0.0,No
O000683,2025-03-20,C02198,P0340,1,6874.74,0.1,No
O000684,2025-09-12,C07406,P0322,4,18890.7,0.1,No
O000685,2025-05-26,C02948,P0190,3,20916.2,0.0,No
O000686,2025-03-17,C08427,P0230,3,890.89,0.25,No
O000687,2025-11-02,C04069,P0248,1,5212.87,0.0,No
O000688,2025-05-26,C01018,P0364,3,4103.42,0.1,No
O000689,2025-06-08,C04657,P0281,2,6168.15,0.25,No
O000690,2025-02-24,C04345,P0473,1,4233.37,0.05,No
O000691,2025-08-04,C09235,P0175,2,13593.53,0.15,No
O000692,2025-10-28,C05405,P0187,1,9100.08,0.0,Yes
O000693,2025-08-17,C07380,P0221,1,15636.53,0.25,No
O000694,2025-03-05,C06154,P0155,3,17906.25,0.05,No
O000695,2025-07-04,C07909,P0204,1,8826.34,0.0,Yes
O000696,2025-02-27,C06027,P0486,2,11074.34,0.05,No
O000697,2025-11-23,C08134,P0465,3,11969.59,0.0,No
O000698,2025-10-12,C05973,P0173,1,8803.19,0.1,No
O000699,2025-07-06,C05509,P0455,4,14048.14,0.05,Yes
O000700,2025-12-06,C06947,P0286,1,4709.15,0.1,No
O000701,2025-08-01,C07925,P0359,1,17541.46,0.0,No
O000702,2025-01-04,C05835,P0389,1,19011.82,0.25,No
O000703,2025-08-02,C00492,P0258,3,15355.66,0.0,No
O000704,2025-02-15,C01302,P0243,1,18295.52,0.1,No
O000705,2025-03-23,C09162,P0165,1,10707.08,0.25,No
O000706,2025-04-25,C09554,P0119,1,8689.71,0.15,No
O000707,2025-02-05,C03975,P0446,2,19589.73,0.15,No
O000708,2025-09-23,C09434,P0490,5,3065.18,0.2,No
O000709,2025-01-18,C00401,P0046,1,17708.28,0.2,No
O000710,2025-02-25,C01283,P0048,1,19441.71,0.05,No
O000711,2025-05-26,C02651,P0208,1,18850.02,0.2,No
O000712,2025-04-22,C03889,P0363,4,7027.25,0.15,No
O000713,2025-04-05,C09625,P0022,4,14726.15,0.25,No
O000714,2025-10-14,C03870,P0279,2,11875.27,0.2,No
O000715,2025-09-30,C01029,P0287,2,8476.7,0.2,No
O000716,2025-02-20,C07370,P0267,3,462.73,0.15,No
O000717,2025-05-08,C07083,P0207,2,5174.01,0.1,No
O000718,2025-01-05,C02214,P0379,2,11059.97,0.1,No
O000719,2025-05-31,C01519,P0096,1,745.75,0.15,No
O000720,2025-03-18,C07877,P0143,2,23632.34,0.15,No
O000721,2025-08-26,C00492,P0132,2,11747.66,0.05,No
O000722,2025-09-11,C02728,P0390,2,18079.48,0.15,No
O000723,2025-11-30,C07248,P0305,1,14699.06,0.0,No
O000724,2025-08-16,C09006,P0243,3,18295.52,0.1,No
O000725,2025-06-09,C09282,P0087,1,16436.2,0.15,No
O000726,2025-05-12,C05013,P0478,1,14134.45,0.2,No
O000727,2025-12-27,C09324,P0316,1,2730.51,0.0,No
O000728,2025-08-12,C05412,P0414,1,11956.0,0.25,No
O000729,2025-03-20,C04574,P0006,2,970.51,0.2,No
O000730,2025-10-17,C09102,P0481,3,8029.95,0.1,No
O000731,2025-07-19,C09653,P0199,1,16253.01,0.2,No
O000732,2025-10-03,C01995,P0339,1,21242.63,0.05,No
O000733,2025-12-07,C02391,P0125,3,11687.32,0.25,Yes
O000734,2025-07-16,C02235,P0137,2,16054.87,0.05,No
O000735,2025-08-28,C00860,P0116,1,1584.01,0.15,No
O000736,2025-07-18,C04422,P0028,2,3385.6,0.0,No
O000737,2025-06-04,C06778,P0252,2,9761.35,0.2,Yes
O000738,2025-05-06,C08123,P0257,1,8607.1,0.1,No
O000739,2025-07-17,C05372,P0300,2,12746.24,0.1,No
O000740,2025-07-24,C07363,P0340,2,6874.74,0.25,No
O000741,2025-08-24,C06093,P0423,2,14525.2,0.2,No
O000742,2025-06-30,C00887,P0454,1,3075.81,0.25,No
O000743,2025-09-03,C06482,P0327,2,10096.21,0.1,No
O000744,2025-04-20,C09858,P0136,4,19292.56,0.05,No
O000745,2025-07-30,C00597,P0189,1,17768.06,0.15,No
O000746,2025-05-10,C04118,P0410,1,2644.84,0.0,No
O000747,2025-09-19,C01439,P0351,1,3871.11,0.1,No
O000748,2025-07-08,C01635,P0444,1,5374.53,0.05,No
O000749,2025-10-20,C09412,P0048,5,19441.71,0.1,No
O000750,2025-06-24,C00356,P0412,1,16820.18,0.25,No
O000751,2025-10-08,C03667,P0163,1,2615.63,0.2,No
O000752,2025-04-06,C04311,P0097,3,17499.42,0.25,No
O000753,2025-08-05,C07796,P0461,1,14739.31,0.05,No
O000754,2025-10-30,C08028,P0344,2,16759.06,0.0,No
O000755,2025-04-15,C02112,P0107,2,6236.09,0.0,No
O000756,2025-02-09,C08281,P0316,2,2730.51,0.15,No
O000757,2025-03-06,C05958,P0078,2,1175.42,0.2,No
O000758,2025-12-02,C07523,P0461,3,14739.31,0.1,No
O000759,2025-11-13,C06659,P0186,2,3539.94,0.1,No
O000760,2025-12-27,C07751,P0010,1,14649.64,0.2,No
O000761,2025-02-27,C01568,P0491,3,8364.26,0.05,No
O000762,2025-04-10,C08255,P0421,1,13100.37,0.0,No
O000763,2025-07-07,C07851,P0375,1,3824.38,0.0,No
O000764,2025-03-20,C00178,P0305,3,14699.06,0.05,No
O000765,2025-08-22,C09008,P0301,1,15548.74,0.05,No
O000766,2025-08-17,C01807,P0145,1,8335.54,0.05,No
O000767,2025-11-09,C04028,P0043,1,16292.15,0.1,No
O000768,2025-07-31,C01426,P0092,1,7934.45,0.1,No
O000769,2025-04-24,C00709,P0090,1,14919.95,0.0,No
O000770,2025-09-19,C05830,P0174,1,10290.08,0.05,No
O000771,2025-06-23,C05339,P0170,1,13028.7,0.15,Yes
O000772,2025-05-04,C00888,P0346,1,11059.56,0.15,No
O000773,2025-06-10,C02359,P0233,1,9090.5,0.0,No
O000774,2025-12-17,C05837,P0463,4,12336.06,0.2,No
O000775,2025-01-02,C06984,P0297,1,10275.22,0.0,No
O000776,2025-12-24,C02914,P0043,2,16292.15,0.15,No
O000777,2025-04-03,C09812,P0104,5,18242.76,0.1,No
O000778,2025-04-28,C03075,P0295,3,11181.05,0.05,No
O000779,2025-09-29,C06072,P0140,1,19137.92,0.2,No
O000780,2025-08-03,C01342,P0446,1,19589.73,0.0,No
O000781,2025-04-07,C09531,P0152,1,10707.69,0.0,No
O000782,2025-03-17,C03723,P0017,1,13574.72,0.15,No
O000783,2025-09-28,C06755,P0384,3,20408.24,0.25,Yes
O000784,2025-02-26,C05422,P0379,2,11059.97,0.05,No
O000785,2025-12-01,C04991,P0036,4,323.29,0.1,No
O000786,2025-01-17,C08920,P0259,3,16552.2,0.0,No
O000787,2025-05-26,C03627,P0098,1,16050.1,0.1,No
O000788,2025-04-14,C03675,P0214,3,14175.18,0.0,No
O000789,2025-06-04,C06035,P0359,1,17541.46,0.25,No
O000790,2025-10-04,C00048,P0296,3,16094.65,0.0,No
O000791,2025-08-19,C04318,P0120,4,5310.31,0.0,No
O000792,2025-08-25,C02404,P0050,1,13016.35,0.25,No
O000793,2025-04-05,C01008,P0057,1,9286.16,0.25,No
O000794,2025-12-15,C02780,P0283,3,7639.54,0.05,No
O000795,2025-08-29,C09264,P0382,1,8006.4,0.25,No
O000796,2025-07-14,C08833,P0192,2,19584.26,0.15,No
O000797,2025-01-19,C07282,P0192,1,19584.26,0.0,No
O000798,2025-12-19,C03879,P0496,3,10063.45,0.05,No
O000799,2025-12-18,C01134,P0030,1,14970.72,0.1,No
O000800,2025-07-13,C09662,P0043,2,16292.15,0.2,No
O000801,2025-10-29,C01207,P0250,1,13369.44,0.15,No
O000802,2025-09-23,C08185,P0015,2,15325.83,0.1,No
O000803,2025-06-29,C00708,P0198,2,2093.89,0.25,No
O000804,2025-03-18,C05816,P0424,5,6838.02,0.1,No
O000805,2025-01-11,C06040,P0240,2,22222.78,0.15,No
O000806,2025-05-14,C00110,P0296,1,16094.65,0.0,No
O000807,2025-03-17,C05249,P0218,2,14742.31,0.25,No
O000808,2025-12-05,C01814,P0298,3,18715.45,0.15,No
O000809,2025-11-20,C02109,P0478,2,14134.45,0.25,No
O000810,2025-10-15,C01063,P0063,1,5856.48,0.0,No
O000811,2025-04-23,C00433,P0311,1,2652.11,0.0,No
O000812,2025-05-23,C01115,P0302,3,16386.98,0.0,No
O000813,2025-08-28,C01102,P0335,1,552.02,0.05,Yes
O000814,2025-07-27,C08186,P0354,2,18988.97,0.2,No
O000815,2025-08-27,C08584,P0237,3,13161.26,0.15,No
O000816,2025-12-10,C01387,P0143,2,23632.34,0.05,No
O000817,2025-02-21,C08299,P0067,1,10376.04,0.1,No
O000818,2025-07-25,C09829,P0466,1,815.86,0.0,Yes
O000819,2025-11-22,C07367,P0104,1,18242.76,0.2,No
O000820,2025-02-27,C09224,P0352,5,9612.15,0.05,No
O000821,2025-03-03,C05802,P0444,5,5374.53,0.1,No
O000822,2025-12-06,C09322,P0479,1,418.72,0.1,No
O000823,2025-06-30,C09992,P0090,1,14919.95,0.15,No
O000824,2025-05-17,C06954,P0240,3,22222.78,0.25,No
O000825,2025-07-05,C07748,P0097,2,17499.42,0.2,No
O000826,2025-09-12,C01852,P0251,1,6811.91,0.15,Yes
O000827,2025-08-19,C04623,P0256,2,15939.8,0.1,No
O000828,2025-10-09,C05458,P0336,1,8477.27,0.2,No
O000829,2025-10-24,C06335,P0310,2,18951.16,0.0,No
O000830,2025-01-19,C02370,P0396,3,21587.05,0.2,No
O000831,2025-05-11,C06226,P0457,1,4827.34,0.2,No
O000832,2025-09-09,C06251,P0415,1,6493.51,0.0,No
O000833,2025-04-07,C09590,P0295,1,11181.05,0.05,No
O000834,2025-02-09,C03488,P0322,1,18890.7,0.2,No
O000835,2025-06-14,C03552,P0021,2,4977.26,0.2,No
O000836,2025-04-29,C07823,P0192,1,19584.26,0.1,No
O000837,2025-03-11,C02813,P0028,2,3385.6,0.1,No
O000838,2025-09-03,C08044,P0130,2,398.37,0.0,No
O000839,2025-10-30,C02583,P0207,3,5174.01,0.2,No
O000840,2025-08-20,C06036,P0063,1,5856.48,0.05,No
O000841,2025-04-24,C02252,P0297,1,10275.22,0.25,No
O000842,2025-01-05,C07070,P0172,3,4438.12,0.2,No
O000843,2025-11-26,C07199,P0192,2,19584.26,0.1,No
O000844,2025-12-05,C07903,P0355,1,17590.9,0.15,No
O000845,2025-08-23,C09217,P0041,1,14882.69,0.0,No
O000846,2025-06-04,C04936,P0109,2,8309.1,0.05,No
O000847,2025-12-23,C08240,P0474,1,13843.88,0.25,No
O000848,2025-10-28,C05763,P0017,1,13574.72,0.15,No
O000849,2025-01-18,C04452,P0264,2,12209.88,0.05,No
O000850,2025-11-26,C06114,P0231,1,16923.56,0.15,No
O000851,2025-04-13,C04204,P0101,2,13922.97,0.15,No
O000852,2025-01-03,C07547,P0500,3,10345.0,0.2,No
O000853,2025-10-21,C00272,P0205,3,11143.54,0.05,No
O000854,2025-05-20,C09490,P0330,1,5761.4,0.0,No
O000855,2025-06-03,C01106,P0009,1,8063.78,0.15,No
O000856,2025-05-14,C09716,P0243,2,18295.52,0.1,No
O000857,2025-02-28,C09578,P0077,4,5450.5,0.0,No
O000858,2025-02-06,C08595,P0410,2,2644.84,0.25,No
O000859,2025-03-21,C01862,P0110,3,3897.73,0.25,No
O000860,2025-06-14,C06058,P0230,1,890.89,0.1,No
O000861,2025-02-15,C01271,P0052,1,637.5,0.15,No
O000862,2025-08-23,C03091,P0154,1,4838.15,0.0,No
O000863,2025-12-18,C06751,P0147,1,4088.72,0.05,No
O000864,2025-06-15,C05478,P0466,1,815.86,0.05,No
O000865,2025-03-05,C02915,P0493,3,7635.46,0.1,No
O000866,2025-12-30,C06380,P0319,2,9595.8,0.05,No
O000867,2025-01-03,C09333,P0146,1,2161.81,0.0,No
O000868,2025-06-01,C04033,P0342,1,1495.62,0.15,No
